ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID6331,2023,22-24,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID6332,2023,40-44,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Negócios,Sim,Tecnologia,Não,Analista de BI,Sênior,10000,1 a 2 anos
ID6334,2023,17-21,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Júnior,2500,Menos 1 ano
ID6335,2023,25-29,Feminino,Branca,RS,Sul,Doutorado ou Phd,Outra opção,Sim,Indústria,Não,Engenheiro de Dados,Sênior,10000,3 a 4 anos
ID6336,2023,30-34,Masculino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Setor Alimentício,Não,Analytics Engineer,Sênior,14000,4 a 6 anos
ID6337,2023,22-24,Masculino,Parda,MG,Sudeste,Graduação,Engenharia,Sim,Setor Alimentício,Não,Cientista de Dados,Pleno,10000,4 a 6 anos
ID6338,2023,30-34,Masculino,Branca,BA,Nordeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,5 a 6 anos
ID6339,2023,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,35000,Mais 10 anos
ID6340,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,7000,1 a 2 anos
ID6341,2023,25-29,Masculino,Parda,PE,Nordeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
ID6342,2023,35-39,Masculino,Parda,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Outra Opção,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID6343,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Educação,Não,Outra Opção,Júnior,2500,1 a 2 anos
ID6344,2023,30-34,Masculino,Parda,MG,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID6345,2023,30-34,Masculino,Branca,Não Declarou,Não Declarou,Graduação,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,27500,3 a 4 anos
ID6346,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de BI,Júnior,7000,1 a 2 anos
ID6347,2023,40-44,Masculino,Branca,RS,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID6348,2023,40-44,Masculino,Parda,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Outra Opção,Sênior,14000,Mais 10 anos
ID6349,2023,22-24,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Engenharia,Sim,Telecomunicação,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID6350,2023,30-34,Masculino,Branca,BA,Nordeste,Mestrado,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,10000,3 a 4 anos
ID6351,2023,25-29,Masculino,Branca,SC,Sul,Graduação,Engenharia,Sim,Agronegócios,Não,Analista de BI,Pleno,7000,Menos 1 ano
ID6352,2023,30-34,Feminino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Setor Automotivo,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID6353,2023,40-44,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Diretor,Não Declarou,35000,Mais 10 anos
ID6354,2023,35-39,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Setor Alimentício,Sim,Supervisor,Não Declarou,10000,5 a 6 anos
ID6355,2023,30-34,Masculino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,27500,7 a 10 anos
ID6356,2023,55+,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Educação,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID6357,2023,25-29,Masculino,Parda,RJ,Sudeste,Mestrado,Ciências da Natureza,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID6358,2023,22-24,Masculino,Branca,MS,Centro-oeste,Graduação,Estatística,Sim,Agronegócios,Sim,Team Leader,Não Declarou,10000,3 a 4 anos
ID6359,2023,30-34,Masculino,Branca,PE,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID6360,2023,30-34,Feminino,Parda,SP,Sudeste,Mestrado,Estatística,Sim,Outra Opção,Sim,Gerente,Não Declarou,18000,7 a 10 anos
ID6361,2023,25-29,Masculino,Branca,PB,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID6362,2023,35-39,Masculino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Agronegócios,Não,Analista de Dados,Júnior,18000,1 a 2 anos
ID6363,2023,25-29,Feminino,Branca,SP,Sudeste,Mestrado,Negócios,Sim,Tecnologia,Não,Analista de Dados,Pleno,1500,3 a 4 anos
ID6364,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,18000,5 a 6 anos
ID6365,2023,30-34,Masculino,Branca,RS,Sul,Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID6366,2023,17-21,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Júnior,1500,Menos 1 ano
ID6367,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Indústria,Sim,Supervisor,Não Declarou,10000,3 a 4 anos
ID6368,2023,30-34,Feminino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID6369,2023,17-21,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Negócios,Sim,Setor Imobiliário,Não,Analista de Negócios,Júnior,3500,1 a 2 anos
ID6370,2023,22-24,Masculino,Branca,MG,Sudeste,Mestrado,Estatística,Sim,Tecnologia,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID6371,2023,35-39,Feminino,Parda,TO,Norte,Não tenho graduação,Não tenho graduação,Sim,Outra Opção,Não,Outra Opção,Júnior,1500,Mais 10 anos
ID6372,2023,30-34,Masculino,Branca,RJ,Sudeste,Pós-graduação,Estatística,Sim,Varejo,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID6373,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Área de Consultoria,Sim,Gerente,Não Declarou,18000,3 a 4 anos
ID6374,2023,25-29,Masculino,Branca,MS,Centro-oeste,Estudante de Graduação,Tecnologia,Sim,Setor Automotivo,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID6375,2023,40-44,Masculino,Branca,PI,Nordeste,Doutorado ou Phd,Negócios,Sim,Educação,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID6376,2023,22-24,Masculino,Parda,GO,Centro-oeste,Estudante de Graduação,Tecnologia,Sim,Setor Imobiliário,Não,Analista de BI,Júnior,3500,Menos 1 ano
ID6377,2023,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Área da Saúde,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID6378,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Sim,Team Leader,Não Declarou,18000,5 a 6 anos
ID6379,2023,30-34,Masculino,Parda,DF,Centro-oeste,Pós-graduação,Negócios,Sim,Varejo,Sim,Gerente,Não Declarou,14000,1 a 2 anos
ID6380,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,10000,3 a 4 anos
ID6381,2023,25-29,Masculino,Branca,Não Declarou,Não Declarou,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,14000,3 a 4 anos
ID6382,2023,50-54,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Tecnologia,Sim,Setor Público,Sim,Gerente,Não Declarou,18000,Mais 10 anos
ID6383,2023,35-39,Masculino,Branca,SC,Sul,Mestrado,Ciências da Natureza,Sim,Indústria,Não,Analista de Dados,Pleno,14000,5 a 6 anos
ID6384,2023,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Ciências Sociais,Sim,Área da Saúde,Não,Analista de BI,Sênior,10000,4 a 6 anos
ID6385,2023,30-34,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Indústria,Sim,Team Leader,Não Declarou,3500,Menos 1 ano
ID6386,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Educação,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID6388,2023,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID6389,2023,45-49,Masculino,Parda,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Setor Público,Não,Analista de Dados,Sênior,10000,Mais 10 anos
ID6390,2023,30-34,Masculino,Preta,SP,Sudeste,Graduação,Outra opção,Sim,Área de Consultoria,Não,Outra Opção,Júnior,2500,1 a 2 anos
ID6391,2023,25-29,Feminino,Branca,SP,Sudeste,Mestrado,Ciências da Natureza,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,7000,Menos 1 ano
ID6392,2023,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Machine Learning,Sênior,18000,Mais 10 anos
ID6393,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Internet,Não,Analista de Dados,Sênior,14000,3 a 4 anos
ID6394,2023,30-34,Feminino,Branca,SP,Sudeste,Mestrado,Saúde,Sim,Área da Saúde,Não,Cientista de Dados,Pleno,5000,5 a 6 anos
ID6395,2023,35-39,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Sim,Gerente,Não Declarou,18000,7 a 10 anos
ID6396,2023,50-54,Feminino,Branca,BA,Nordeste,Doutorado ou Phd,Estatística,Sim,Educação,Não,Estatístico,Pleno,5000,Mais 10 anos
ID6397,2023,30-34,Masculino,Branca,RN,Nordeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Data Product Manager,Sênior,35000,3 a 4 anos
ID6398,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Negócios,Sim,Setor Alimentício,Não,Analista de BI,Pleno,5000,5 a 6 anos
ID6399,2023,35-39,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Desenvolvedor Web,Sênior,10000,Menos 1 ano
ID6400,2023,22-24,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,2500,Menos 1 ano
ID6401,2023,25-29,Feminino,Parda,PR,Sul,Pós-graduação,Outra opção,Sim,Varejo,Não,Engenheiro de Dados,Júnior,7000,1 a 2 anos
ID6402,2023,45-49,Feminino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Área da Saúde,Não,Analista de Dados,Pleno,3500,1 a 2 anos
ID6403,2023,40-44,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Tecnologia,Sim,Setor Farmaceutico,Não,Analista de Dados,Sênior,40000,Mais 10 anos
ID6404,2023,40-44,Masculino,Branca,MG,Sudeste,Doutorado ou Phd,Tecnologia,Sim,Área da Saúde,Não,Cientista de Dados,Sênior,18000,Mais 10 anos
ID6405,2023,30-34,Masculino,Parda,SP,Sudeste,Mestrado,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID6406,2023,25-29,Masculino,Branca,RS,Sul,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID6408,2023,25-29,Masculino,Preta,MG,Sudeste,Graduação,Negócios,Sim,Agronegócios,Sim,Team Leader,Não Declarou,7000,1 a 2 anos
ID6409,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,14000,1 a 2 anos
ID6411,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,40000,7 a 10 anos
ID6412,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,7000,1 a 2 anos
ID6413,2023,30-34,Feminino,Branca,SP,Sudeste,Graduação,Ciências da Natureza,Sim,Área de Consultoria,Não,Cientista de Dados,Júnior,2500,Menos 1 ano
ID6414,2023,40-44,Masculino,Branca,PR,Sul,Pós-graduação,Saúde,Sim,Indústria,Sim,Supervisor,Não Declarou,10000,5 a 6 anos
ID6415,2023,25-29,Masculino,Branca,RJ,Sudeste,Graduação,Engenharia,Sim,Setor de Energia,Não,Analista de Dados,Pleno,3500,Menos 1 ano
ID6416,2023,17-21,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Área da Saúde,Não,Cientista de Dados,Júnior,1500,Menos 1 ano
ID6417,2023,35-39,Feminino,Branca,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Setor Público,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID6418,2023,30-34,Feminino,Branca,SC,Sul,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID6419,2023,35-39,Feminino,Branca,PR,Sul,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de BI,Sênior,10000,3 a 4 anos
ID6420,2023,50-54,Masculino,Branca,PE,Nordeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,10000,3 a 4 anos
ID6421,2023,25-29,Masculino,Parda,PR,Sul,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Júnior,3500,Menos 1 ano
ID6422,2023,35-39,Masculino,Preta,SP,Sudeste,Pós-graduação,Comunicação,Sim,Marketing,Sim,Gerente,Não Declarou,18000,7 a 10 anos
ID6423,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Desenvolvedor Web,Júnior,5000,1 a 2 anos
ID6424,2023,22-24,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,1500,1 a 2 anos
ID6425,2023,40-44,Feminino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Tecnologia,Não,Analista de Dados,Sênior,35000,Mais 10 anos
ID6426,2023,22-24,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Entretenimento ou Esportes,Não,Engenheiro de Dados,Pleno,7000,5 a 6 anos
ID6427,2023,40-44,Masculino,Preta,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID6428,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Outra Opção,Júnior,2500,1 a 2 anos
ID6429,2023,45-49,Feminino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Data Product Manager,Sênior,14000,Menos 1 ano
ID6430,2023,35-39,Masculino,Preta,MG,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Sênior,10000,7 a 10 anos
ID6432,2023,40-44,Feminino,Branca,RS,Sul,Mestrado,Saúde,Sim,Área da Saúde,Não,Analista de Dados,Pleno,1500,Menos 1 ano
ID6433,2023,45-49,Masculino,Branca,SP,Sudeste,Mestrado,Negócios,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID6434,2023,22-24,Feminino,Preta,PR,Sul,Graduação,Negócios,Sim,Outra Opção,Não,Engenheiro de Dados,Júnior,5000,Menos 1 ano
ID6435,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Setor Farmaceutico,Não,Analista de Inteligência de Mercado,Pleno,5000,1 a 2 anos
ID6436,2023,30-34,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Sênior,27500,5 a 6 anos
ID6437,2023,17-21,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Negócios,Sim,Internet,Não,Analista de Negócios,Júnior,2500,Menos 1 ano
ID6438,2023,17-21,Masculino,Branca,MS,Centro-oeste,Estudante de Graduação,Outra opção,Sim,Tecnologia,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID6439,2023,25-29,Masculino,Parda,SP,Sudeste,Graduação,Estatística,Sim,Varejo,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID6440,2023,30-34,Masculino,Parda,MS,Centro-oeste,Pós-graduação,Tecnologia,Sim,3º setor,Não,Outra Opção,Pleno,10000,5 a 6 anos
ID6441,2023,25-29,Feminino,Preta,AM,Norte,Pós-graduação,Comunicação,Sim,Outra Opção,Não,Outra Opção,Júnior,3500,Menos 1 ano
ID6442,2023,35-39,Masculino,Branca,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID6443,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Marketing,Sim,Gerente,Não Declarou,18000,5 a 6 anos
ID6444,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Setor Farmaceutico,Não,Analista de Negócios,Sênior,10000,1 a 2 anos
ID6445,2023,40-44,Feminino,Branca,SP,Sudeste,Doutorado ou Phd,Ciências da Natureza,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,7000,Menos 1 ano
ID6446,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Agronegócios,Sim,Team Leader,Não Declarou,18000,4 a 6 anos
ID6447,2023,22-24,Masculino,Parda,ES,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID6448,2023,25-29,Masculino,Branca,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID6449,2023,35-39,Masculino,Branca,MG,Sudeste,Pós-graduação,Negócios,Sim,Setor Automotivo,Não,Analista de BI,Sênior,10000,4 a 6 anos
ID6450,2023,25-29,Feminino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,7000,7 a 10 anos
ID6451,2023,22-24,Masculino,Branca,PR,Sul,Estudante de Graduação,Engenharia,Sim,Marketing,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID6452,2023,30-34,Masculino,Preta,SC,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,45000,Mais 10 anos
ID6453,2023,35-39,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Diretor,Não Declarou,45000,Mais 10 anos
ID6454,2023,45-49,Feminino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Tecnologia,Não,Data Product Manager,Sênior,14000,Mais 10 anos
ID6455,2023,40-44,Feminino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,1 a 2 anos
ID6456,2023,22-24,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Pleno,3500,3 a 4 anos
ID6457,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Indústria,Não,Analista de Dados,Júnior,5000,Menos 1 ano
ID6458,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Educação,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID6459,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Finanças ou Bancos,Não,Analytics Engineer,Júnior,5000,1 a 2 anos
ID6460,2023,22-24,Masculino,Parda,GO,Centro-oeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID6461,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Varejo,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID6462,2023,30-34,Masculino,Branca,SP,Sudeste,Doutorado ou Phd,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,5000,Menos 1 ano
ID6463,2023,30-34,Masculino,Branca,MT,Centro-oeste,Mestrado,Estatística,Sim,Setor Público,Não,Estatístico,Pleno,18000,7 a 10 anos
ID6464,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,14000,Mais 10 anos
ID6465,2023,30-34,Masculino,Branca,SP,Sudeste,Não tenho graduação,Não tenho graduação,Sim,Área de Consultoria,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID6466,2023,45-49,Masculino,Branca,RJ,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Outra Opção,Júnior,2500,Menos 1 ano
ID6467,2023,35-39,Feminino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID6468,2023,35-39,Masculino,Parda,DF,Centro-oeste,Mestrado,Estatística,Sim,Setor Público,Não,Analista de Dados,Sênior,18000,Mais 10 anos
ID6469,2023,30-34,Masculino,Parda,RJ,Sudeste,Graduação,Negócios,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID6470,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,40000,3 a 4 anos
ID6471,2023,30-34,Masculino,Parda,DF,Centro-oeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Pleno,10000,Mais 10 anos
ID6472,2023,22-24,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Sim,Gerente,Não Declarou,10000,3 a 4 anos
ID6473,2023,35-39,Feminino,Branca,SC,Sul,Mestrado,Saúde,Sim,Tecnologia,Não,Analista de Dados,Júnior,3500,Menos 1 ano
ID6474,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,10000,5 a 6 anos
ID6475,2023,50-54,Masculino,Branca,BA,Nordeste,Mestrado,Estatística,Sim,Setor Público,Não,Engenheiro de Dados,Sênior,14000,Mais 10 anos
ID6476,2023,25-29,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Setor de Energia,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID6477,2023,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Outra Opção,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID6478,2023,50-54,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Setor Público,Sim,Team Leader,Não Declarou,18000,Mais 10 anos
ID6479,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Educação,Não,Analista de Dados,Sênior,5000,3 a 4 anos
ID6480,2023,35-39,Masculino,Branca,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,18000,Mais 10 anos
ID6481,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Varejo,Sim,Supervisor,Não Declarou,14000,5 a 6 anos
ID6482,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Educação,Sim,Sócio ou C-level,Não Declarou,45000,7 a 10 anos
ID6483,2023,30-34,Masculino,Branca,PE,Nordeste,Graduação,Engenharia,Sim,Educação,Não,Analista de Dados,Pleno,2500,1 a 2 anos
ID6484,2023,22-24,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,35000,5 a 6 anos
ID6485,2023,55+,Feminino,Branca,RS,Sul,Graduação,Tecnologia,Sim,Área de Consultoria,Sim,Diretor,Não Declarou,3500,Menos 1 ano
ID6486,2023,30-34,Masculino,Branca,RS,Sul,Mestrado,Estatística,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,40000,Mais 10 anos
ID6487,2023,30-34,Masculino,Parda,PR,Sul,Graduação,Tecnologia,Sim,Varejo,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID6488,2023,35-39,Masculino,Branca,SP,Sudeste,Doutorado ou Phd,Outra opção,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,14000,1 a 2 anos
ID6489,2023,30-34,Masculino,Parda,CE,Nordeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Outra Opção,Pleno,7000,5 a 6 anos
ID6490,2023,45-49,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,40000,Mais 10 anos
ID6491,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Sim,Gerente,Não Declarou,45000,Mais 10 anos
ID6492,2023,30-34,Feminino,Branca,SP,Sudeste,Graduação,Outra opção,Sim,Área de Consultoria,Não,Analytics Engineer,Pleno,5000,3 a 4 anos
ID6493,2023,35-39,Feminino,Parda,MG,Sudeste,Pós-graduação,Engenharia,Sim,Seguros ou Previdência,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID6494,2023,25-29,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID6495,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Setor de Energia,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID6496,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Tecnologia,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID6497,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID6498,2023,25-29,Masculino,Preta,SP,Sudeste,Graduação,Estatística,Sim,Área de Consultoria,Não,Cientista de Dados,Pleno,7000,1 a 2 anos
ID6499,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Setor Automotivo,Não,Outra Opção,Júnior,7000,1 a 2 anos
ID6500,2023,35-39,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,45000,Mais 10 anos
