ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID5778,2023,25-29,Masculino,Parda,ES,Sudeste,Pós-graduação,Engenharia,Sim,Setor Automotivo,Não,Analytics Engineer,Júnior,5000,1 a 2 anos
ID5779,2023,30-34,Masculino,Branca,SC,Sul,Mestrado,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,14000,7 a 10 anos
ID578,2022,22-24,Masculino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Finanças ou Bancos,Não,Analista de BI,Júnior,3500,Menos 1 ano
ID5780,2023,25-29,Feminino,Parda,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,10000,3 a 4 anos
ID5781,2023,30-34,Masculino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,40000,7 a 10 anos
ID5782,2023,35-39,Masculino,Preta,PR,Sul,Doutorado ou Phd,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,18000,1 a 2 anos
ID5783,2023,25-29,Masculino,Parda,MT,Centro-oeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,14000,1 a 2 anos
ID5784,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Varejo,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID5785,2023,40-44,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Suporte,Pleno,2500,1 a 2 anos
ID5786,2023,40-44,Masculino,Parda,DF,Centro-oeste,Mestrado,Engenharia,Sim,Setor Público,Não,Analista de Negócios,Pleno,10000,1 a 2 anos
ID5787,2023,25-29,Masculino,Parda,RJ,Sudeste,Estudante de Graduação,Negócios,Sim,Outra Opção,Não,Analista de BI,Júnior,2500,Menos 1 ano
ID5788,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Sim,Gerente,Não Declarou,27500,7 a 10 anos
ID5789,2023,40-44,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Telecomunicação,Não,Analista de BI,Sênior,7000,Mais 10 anos
ID579,2022,22-24,Feminino,Parda,SC,Sul,Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Júnior,7000,1 a 2 anos
ID5790,2023,25-29,Masculino,Parda,PR,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Outra Opção,Júnior,3500,1 a 2 anos
ID5791,2023,25-29,Masculino,Parda,RJ,Sudeste,Mestrado,Engenharia,Sim,Varejo,Não,Cientista de Dados,Sênior,10000,4 a 6 anos
ID5793,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,7000,5 a 6 anos
ID5794,2023,25-29,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Negócios,Sim,Setor Público,Não,Outra Opção,Júnior,2500,1 a 2 anos
ID5795,2023,30-34,Masculino,Parda,PI,Nordeste,Graduação,Engenharia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID5796,2023,30-34,Masculino,Branca,RS,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,10000,1 a 2 anos
ID5797,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Indústria,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID5798,2023,40-44,Feminino,Preta,RS,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Negócios,Sênior,7000,5 a 6 anos
ID5799,2023,25-29,Feminino,Parda,SE,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,3 a 4 anos
ID580,2022,25-29,Feminino,Parda,SC,Sul,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID5800,2023,50-54,Masculino,Parda,CE,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,10000,1 a 2 anos
ID5801,2023,30-34,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID5802,2023,25-29,Masculino,Branca,RS,Sul,Graduação,Negócios,Sim,Internet,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID5803,2023,30-34,Feminino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,14000,4 a 6 anos
ID5804,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Tecnologia,Sim,Gerente,Não Declarou,35000,3 a 4 anos
ID5805,2023,30-34,Masculino,Preta,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Setor Público,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID5806,2023,25-29,Feminino,Branca,SC,Sul,Mestrado,Estatística,Sim,Varejo,Não,Cientista de Dados,Pleno,5000,3 a 4 anos
ID5807,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Estatística,Sim,Tecnologia,Não,Analista de BI,Pleno,10000,3 a 4 anos
ID5808,2023,45-49,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Outra Opção,Sim,Supervisor,Não Declarou,18000,3 a 4 anos
ID5809,2023,22-24,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Machine Learning,Júnior,7000,1 a 2 anos
ID581,2022,30-34,Feminino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Varejo,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID5810,2023,30-34,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Desenvolvedor Web,Sênior,10000,1 a 2 anos
ID5811,2023,25-29,Feminino,Branca,BA,Nordeste,Mestrado,Engenharia,Sim,Outra Opção,Não,Engenheiro de Dados,Pleno,7000,3 a 4 anos
ID5812,2023,35-39,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,18000,Mais 10 anos
ID5813,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Indústria,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID5814,2023,40-44,Masculino,Branca,PR,Sul,Graduação,Negócios,Sim,Telecomunicação,Não,Analista de BI,Pleno,3500,1 a 2 anos
ID5815,2023,25-29,Masculino,Parda,PB,Nordeste,Pós-graduação,Tecnologia,Sim,Setor de Energia,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID5816,2023,25-29,Masculino,Parda,ES,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Pleno,14000,3 a 4 anos
ID5817,2023,35-39,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Tecnologia,Sim,Telecomunicação,Não,Engenheiro de Dados,Sênior,18000,Mais 10 anos
ID5818,2023,45-49,Masculino,Parda,SP,Sudeste,Mestrado,Negócios,Sim,Tecnologia,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID5819,2023,30-34,Masculino,Parda,BA,Nordeste,Graduação,Engenharia,Sim,Outra Opção,Não,Engenheiro de Dados,Sênior,45000,7 a 10 anos
ID582,2022,25-29,Feminino,Branca,DF,Centro-oeste,Mestrado,Engenharia,Sim,Internet,Não,Cientista de Dados,Sênior,18000,4 a 6 anos
ID5820,2023,22-24,Masculino,Branca,PR,Sul,Graduação,Negócios,Sim,Internet,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID5821,2023,30-34,Masculino,Parda,SP,Sudeste,Mestrado,Engenharia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,2500,1 a 2 anos
ID5822,2023,55+,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID5823,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Team Leader,Não Declarou,18000,3 a 4 anos
ID5824,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Indústria,Não,Analista de BI,Sênior,10000,5 a 6 anos
ID5826,2023,45-49,Masculino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Setor de Energia,Sim,Supervisor,Não Declarou,10000,1 a 2 anos
ID5828,2023,30-34,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Pleno,14000,3 a 4 anos
ID5829,2023,30-34,Feminino,Branca,RS,Sul,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID583,2022,25-29,Masculino,Branca,SP,Sudeste,Não tenho graduação,Não tenho graduação,Sim,Área de Consultoria,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID5830,2023,25-29,Masculino,Branca,DF,Centro-oeste,Graduação,Comunicação,Sim,Marketing,Sim,Gerente,Não Declarou,7000,1 a 2 anos
ID5831,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Sim,Supervisor,Não Declarou,14000,7 a 10 anos
ID5832,2023,25-29,Feminino,Branca,PE,Nordeste,Estudante de Graduação,Engenharia,Sim,Outra Opção,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID5833,2023,22-24,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,18000,7 a 10 anos
ID5834,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID5835,2023,40-44,Feminino,Branca,RS,Sul,Doutorado ou Phd,Outra opção,Sim,Área de Consultoria,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID5836,2023,50-54,Masculino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Analista de BI,Sênior,10000,Mais 10 anos
ID5837,2023,50-54,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,18000,Mais 10 anos
ID5838,2023,35-39,Masculino,Parda,GO,Centro-oeste,Doutorado ou Phd,Estatística,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,10000,7 a 10 anos
ID5839,2023,30-34,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Educação,Não,Analytics Engineer,Pleno,7000,3 a 4 anos
ID584,2022,30-34,Masculino,Parda,PR,Sul,Doutorado ou Phd,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Pleno,14000,Mais 10 anos
ID5840,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Telecomunicação,Não,Analista de Dados,Pleno,3500,7 a 10 anos
ID5841,2023,35-39,Masculino,Preta,RS,Sul,Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID5842,2023,30-34,Masculino,Branca,MG,Sudeste,Pós-graduação,Ciências da Natureza,Sim,Tecnologia,Sim,Gerente,Não Declarou,40000,7 a 10 anos
ID5844,2023,22-24,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID5845,2023,25-29,Masculino,Branca,RJ,Sudeste,Graduação,Negócios,Sim,Marketing,Não,Engenheiro de Dados,Sênior,27500,3 a 4 anos
ID5846,2023,50-54,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Analista de Dados,Sênior,7000,4 a 6 anos
ID5847,2023,30-34,Feminino,Parda,SP,Sudeste,Pós-graduação,Engenharia,Sim,Área de Consultoria,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID5848,2023,25-29,Masculino,Preta,DF,Centro-oeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,2500,1 a 2 anos
ID5849,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de BI,Sênior,14000,3 a 4 anos
ID585,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Ciência da Natureza,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID5850,2023,25-29,Feminino,Branca,RJ,Sudeste,Estudante de Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analytics Engineer,Pleno,7000,1 a 2 anos
ID5851,2023,25-29,Feminino,Parda,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,10000,3 a 4 anos
ID5852,2023,25-29,Feminino,Branca,MG,Sudeste,Graduação,Negócios,Sim,Outra Opção,Não,Engenheiro de Dados,Pleno,10000,1 a 2 anos
ID5854,2023,35-39,Feminino,Parda,PR,Sul,Graduação,Tecnologia,Sim,Área de Consultoria,Sim,Team Leader,Não Declarou,10000,3 a 4 anos
ID5855,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID5856,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Outra Opção,Sim,Supervisor,Não Declarou,10000,7 a 10 anos
ID5857,2023,40-44,Masculino,Preta,RJ,Sudeste,Estudante de Graduação,Negócios,Sim,Tecnologia,Não,Analista de BI,Sênior,5000,5 a 6 anos
ID5858,2023,25-29,Masculino,Branca,BA,Nordeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID5859,2023,40-44,Feminino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,18000,Mais 10 anos
ID586,2022,35-39,Feminino,Parda,SE,Nordeste,Pós-graduação,Tecnologia,Sim,Educação,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID5860,2023,25-29,Feminino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID5861,2023,35-39,Masculino,Branca,SC,Sul,Mestrado,Negócios,Sim,Tecnologia,Não,Analista de Dados,Sênior,7000,4 a 6 anos
ID5862,2023,30-34,Masculino,Parda,GO,Centro-oeste,Mestrado,Engenharia,Sim,Setor Público,Não,Cientista de Dados,Pleno,7000,4 a 6 anos
ID5863,2023,25-29,Masculino,Parda,SP,Sudeste,Mestrado,Engenharia,Sim,Área da Saúde,Não,Cientista de Dados,Sênior,18000,7 a 10 anos
ID5864,2023,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,7000,4 a 6 anos
ID5865,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID5866,2023,35-39,Masculino,Branca,CE,Nordeste,Pós-graduação,Negócios,Sim,Área da Saúde,Não,Outra Opção,Pleno,3500,3 a 4 anos
ID5867,2023,30-34,Masculino,Branca,RJ,Sudeste,Graduação,Engenharia,Sim,Varejo,Não,Analista de Dados,Sênior,7000,3 a 4 anos
ID5868,2023,25-29,Feminino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,14000,7 a 10 anos
ID5869,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Comunicação,Sim,Varejo,Sim,Supervisor,Não Declarou,10000,4 a 6 anos
ID587,2022,30-34,Masculino,Preta,RJ,Sudeste,Mestrado,Estatística,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,10000,1 a 2 anos
ID5871,2023,22-24,Masculino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,7000,3 a 4 anos
ID5872,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,10000,7 a 10 anos
ID5873,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Varejo,Não,Cientista de Dados,Pleno,14000,4 a 6 anos
ID5874,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,14000,4 a 6 anos
ID5875,2023,35-39,Masculino,Branca,BA,Nordeste,Pós-graduação,Tecnologia,Sim,Educação,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID5876,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID5877,2023,25-29,Masculino,Branca,RS,Sul,Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,5 a 6 anos
ID5878,2023,25-29,Feminino,Branca,SC,Sul,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Data Product Manager,Sênior,14000,3 a 4 anos
ID5879,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Ciências Sociais,Sim,Indústria,Não,Analytics Engineer,Sênior,10000,7 a 10 anos
ID588,2022,40-44,Masculino,Branca,PR,Sul,Graduação,Saúde,Sim,Marketing,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID5880,2023,22-24,Masculino,Parda,PE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Internet,Não,Analista de BI,Júnior,2500,3 a 4 anos
ID5881,2023,25-29,Masculino,Preta,CE,Nordeste,Pós-graduação,Engenharia,Sim,Setor de Energia,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID5883,2023,30-34,Feminino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Marketing,Não,Data Product Manager,Sênior,18000,3 a 4 anos
ID5884,2023,25-29,Masculino,Parda,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
ID5885,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Setor de Energia,Não,Data Product Manager,Sênior,14000,5 a 6 anos
ID5886,2023,30-34,Feminino,Branca,CE,Nordeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Sênior,14000,7 a 10 anos
ID5887,2023,30-34,Masculino,Branca,SE,Nordeste,Doutorado ou Phd,Ciências da Natureza,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID5888,2023,30-34,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de Dados,Pleno,5000,5 a 6 anos
ID5889,2023,25-29,Masculino,Parda,SC,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,5000,Menos 1 ano
ID589,2022,35-39,Masculino,Parda,SP,Sudeste,Graduação,Estatística,Sim,Outra Opção,Sim,Gerente,Não Declarou,22500,Mais 10 anos
ID5890,2023,50-54,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,18000,Mais 10 anos
ID5891,2023,25-29,Masculino,Branca,PA,Norte,Pós-graduação,Tecnologia,Sim,Indústria,Não,Engenheiro de Dados,Pleno,5000,3 a 4 anos
ID5893,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Setor Alimentício,Não,Outra Opção,Júnior,3500,1 a 2 anos
ID5894,2023,40-44,Masculino,Preta,PE,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Suporte,Júnior,2500,Menos 1 ano
ID5895,2023,17-21,Feminino,Preta,RJ,Sudeste,Graduação,Negócios,Sim,Tecnologia,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID5896,2023,30-34,Masculino,Branca,MG,Sudeste,Graduação,Comunicação,Sim,Tecnologia,Sim,Supervisor,Não Declarou,14000,3 a 4 anos
ID5897,2023,45-49,Feminino,Parda,MG,Sudeste,Pós-graduação,Negócios,Sim,Setor de Energia,Não,Analista de Suporte,Sênior,7000,Mais 10 anos
ID5898,2023,25-29,Masculino,Parda,GO,Centro-oeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,7000,1 a 2 anos
ID5899,2023,30-34,Masculino,Branca,BA,Nordeste,Não tenho graduação,Não tenho graduação,Sim,Tecnologia,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID590,2022,50-54,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Sênior,27500,Mais 10 anos
ID5901,2023,30-34,Feminino,Branca,Não Declarou,Não Declarou,Mestrado,Saúde,Sim,Outra Opção,Não,Analista de Dados,Pleno,3500,1 a 2 anos
ID5902,2023,17-21,Masculino,Branca,RS,Sul,Não tenho graduação,Não tenho graduação,Sim,Indústria,Não,Cientista de Dados,Júnior,3500,1 a 2 anos
ID5904,2023,40-44,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,18000,Menos 1 ano
ID5905,2023,30-34,Masculino,Parda,SC,Sul,Pós-graduação,Negócios,Sim,Outra Opção,Não,Analista de BI,Pleno,2500,1 a 2 anos
ID5906,2023,17-21,Masculino,Parda,PR,Sul,Estudante de Graduação,Negócios,Sim,Setor Farmaceutico,Não,Analista de Inteligência de Mercado,Júnior,1500,Menos 1 ano
ID5907,2023,30-34,Masculino,Parda,RJ,Sudeste,Pós-graduação,Engenharia,Sim,Varejo,Não,Cientista de Dados,Júnior,10000,1 a 2 anos
ID5908,2023,45-49,Masculino,Preta,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Setor Farmaceutico,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID5909,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Indústria,Sim,Gerente,Não Declarou,10000,5 a 6 anos
ID591,2022,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Economia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,14000,1 a 2 anos
ID5910,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Sim,Gerente,Não Declarou,35000,Mais 10 anos
ID5911,2023,30-34,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Engenharia,Sim,Setor Alimentício,Sim,Gerente,Não Declarou,14000,4 a 6 anos
ID5912,2023,35-39,Feminino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Indústria,Não,Analista de BI,Sênior,10000,7 a 10 anos
ID5913,2023,35-39,Masculino,Preta,MG,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de Suporte,Júnior,2500,Menos 1 ano
ID5914,2023,35-39,Masculino,Branca,SC,Sul,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,10000,1 a 2 anos
ID5915,2023,35-39,Feminino,Branca,SP,Sudeste,Mestrado,Ciências da Natureza,Sim,Setor Público,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID5916,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,18000,5 a 6 anos
ID5917,2023,35-39,Masculino,Parda,AM,Norte,Doutorado ou Phd,Tecnologia,Sim,Educação,Não,Analista de Suporte,Pleno,7000,3 a 4 anos
ID5918,2023,55+,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,3 a 4 anos
ID5919,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID592,2022,30-34,Masculino,Parda,MG,Sudeste,Mestrado,Economia,Sim,Educação,Sim,Sócio ou C-level,Não Declarou,14000,7 a 10 anos
ID5920,2023,40-44,Masculino,Parda,RS,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,18000,7 a 10 anos
ID5921,2023,45-49,Feminino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Educação,Não,Analista de Suporte,Pleno,5000,Menos 1 ano
ID5922,2023,25-29,Masculino,Parda,PE,Nordeste,Estudante de Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Negócios,Júnior,1500,Menos 1 ano
ID5924,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,5000,3 a 4 anos
ID5925,2023,25-29,Masculino,Parda,RJ,Sudeste,Graduação,Negócios,Sim,Indústria,Não,Analista de Inteligência de Mercado,Pleno,7000,3 a 4 anos
ID5926,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Entretenimento ou Esportes,Não,Analista de Negócios,Pleno,7000,1 a 2 anos
ID5927,2023,30-34,Feminino,Branca,SP,Sudeste,Mestrado,Outra opção,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,7000,3 a 4 anos
ID5928,2023,17-21,Masculino,Branca,SC,Sul,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de BI,Pleno,7000,1 a 2 anos
ID5929,2023,30-34,Masculino,Branca,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Setor Público,Sim,Supervisor,Não Declarou,7000,1 a 2 anos
ID593,2022,30-34,Masculino,Branca,PE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,10000,Mais 10 anos
ID5930,2023,35-39,Feminino,Preta,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,5000,4 a 6 anos
ID5931,2023,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,40000,4 a 6 anos
ID5932,2023,30-34,Feminino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Setor Público,Sim,Team Leader,Não Declarou,10000,7 a 10 anos
ID5933,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Área de Consultoria,Não,Analista de Dados,Sênior,7000,1 a 2 anos
ID5934,2023,22-24,Masculino,Parda,GO,Centro-oeste,Pós-graduação,Tecnologia,Sim,Setor Alimentício,Não,Analista de Dados,Pleno,7000,4 a 6 anos
ID5936,2023,30-34,Masculino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Entretenimento ou Esportes,Não,Cientista de Dados,Pleno,5000,3 a 4 anos
ID5937,2023,22-24,Masculino,Parda,SP,Sudeste,Graduação,Comunicação,Sim,Varejo,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID5938,2023,25-29,Masculino,Branca,ES,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de BI,Júnior,2500,1 a 2 anos
